"PPN","title","subtitle","name 1 display","name 1 family","name 1 given","name 1 role","publication place","publication date","publisher","language","name 2 given","name 2 part","name 2 family","name 2 role","name 3 display","name 3 role","number of pages","classification of the Zentrales Verzeichnis Digitalisierter Drucker","DDC classification","MARC genre terms","PPN of physical work","licence","access condition","PURL","file","groundtruth","classification"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000003_1.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000003_3.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000015_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000007_1.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000014_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000006_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000018_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000022_1.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000010_1.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000022_0.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000003_2.jpg","-0","Abbildung"
"PPN1879726068","Bilderbuch für das erste Kindesalter",,"Zweigle, Walter","Zweigle","Walter","ill","Stuttgart","1895","Loewe","ger",,,,"fnd",,,"25","Kinder- und Jugendbücher",,"Bilderbuch","PPN279673906","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00035C9300000000","data/PPN1879726068/00000023_0.jpg","-0","Abbildung"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000081_0.jpg","-0","Abbildung"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000089_0.jpg","-0","Abbildung"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000059_0.jpg","-0","Abbildung"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000007_0.jpg","Abbildung","Ornament"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000095_0.jpg","-0","Abbildung"
"PPN1780504470","Neue Winterabende für die deutsche Jugend ; mit illuminirten Kupfern",,"Niemeyer, Christian","Niemeyer","Christian","aut","Halberstadt","1815","Büreau für Literatur und Kunst","ger",,,,"fnd",,,"283","Kinder- und Jugendbücher",,,"PPN075322374","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB0003238300000000","data/PPN1780504470/00000006_0.jpg","-0","Abbildung"
"PPN1797545957","Moralische Erzählungen für die jüngere Jugend",,"Arendt, Hans Heinrich Wilhelm","Arendt","Hans Heinrich Wilhelm","edt","Hamburg","1829","In der Schulbuchhandlung bei J. H. Gundermann","ger",,,,"fnd",,,"127","Kinder- und Jugendbücher","833.6","Kinderbuch","PPN1797426036","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00032B6000000000","data/PPN1797545957/00000004_0.jpg","Abbildung","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000001_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000031_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000047_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000050_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000027_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000041_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000021_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000029_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000046_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000044_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000017_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000001_2.jpg","Ornament","Ornament"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000035_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000009_0.jpg","Druckermarke","Druckermarke"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000011_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000039_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000013_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000037_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000008_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000043_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000033_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000019_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000048_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000025_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000023_0.jpg","-0","Abbildung"
"PPN1771649259","Ein Gang durch's Dörfchen",,"Oldenberg, Friedrich","Oldenberg","Friedrich","aut","Leipzig","1874","Dürr","ger","Oscar",,"Pletsch","ill",,"egr","55","Kinder- und Jugendbücher",,,"PPN569301661","Public Domain Mark 1.0","open access","http://resolver.staatsbibliothek-berlin.de/SBB00030BFB00000000","data/PPN1771649259/00000045_0.jpg","Abbildung","Druckermarke"
"PPN1823813623","Richard Mongo, der junge Seefahrer","eine Erzählung für die Jugend","Jacobi, Wilhelm","Jacobi","Wilhelm","aut","Berlin","1844","Trowitzsch","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher",,"Jugendbuch","PPN559932294","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00033E2400000000","data/PPN1823813623/00000001_0.jpg","Ornament","Ornament"
"PPN1823813623","Richard Mongo, der junge Seefahrer","eine Erzählung für die Jugend","Jacobi, Wilhelm","Jacobi","Wilhelm","aut","Berlin","1844","Trowitzsch","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher",,"Jugendbuch","PPN559932294","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00033E2400000000","data/PPN1823813623/00000061_0.jpg","-0","Abbildung"
"PPN1823813623","Richard Mongo, der junge Seefahrer","eine Erzählung für die Jugend","Jacobi, Wilhelm","Jacobi","Wilhelm","aut","Berlin","1844","Trowitzsch","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher",,"Jugendbuch","PPN559932294","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00033E2400000000","data/PPN1823813623/00000149_0.jpg","-0","Abbildung"
"PPN1823813623","Richard Mongo, der junge Seefahrer","eine Erzählung für die Jugend","Jacobi, Wilhelm","Jacobi","Wilhelm","aut","Berlin","1844","Trowitzsch","ger",,,,"fnd",,,"255","Kinder- und Jugendbücher",,"Jugendbuch","PPN559932294","Public Domain Mark 1.0","open access","https://resolver.staatsbibliothek-berlin.de/SBB00033E2400000000","data/PPN1823813623/00000109_0.jpg","-0","Abbildung"
